trip_id,trip_headsign
276801843,Ouest
276801844,Est
276801845,Ouest
276801846,Est
276801847,Ouest
276801850,Est
276801851,Ouest
276801852,Est
276801853,Ouest
276801856,Ouest
276801857,Est
276801858,Ouest
276801859,Est
276801862,Ouest
276801863,Est
276801864,Ouest
276801865,Est
276801866,Ouest
276801867,Est
276801868,Ouest
276801869,Est
276801870,Ouest
276801871,Est
276801872,Ouest
276801873,Est
276801874,Ouest
276801876,Nord
276801879,Nord
276801880,Sud
276801881,Nord
276801882,Sud
276801883,Nord
276801884,Sud
276801885,Nord
276801886,Sud
276801887,Nord
276801888,Sud
276801889,Nord
276801890,Sud
276801891,Nord
276801893,Nord
276801894,Sud
276801895,Nord
276801896,Sud
276801897,Nord
276801898,Sud
276801899,Nord
276801900,Sud
276801901,Nord
276801904,Nord
276801905,Sud
276801906,Nord
276801907,Sud
276801908,Nord
276801909,Sud
276801910,Nord
276801911,Sud
276801912,Nord
276801913,Sud
276801914,Nord
276801915,Sud
276801916,Nord
276801917,Sud
276801918,Nord
276801919,Sud
276801920,Nord
276801921,Sud
276801922,Nord
276801923,Sud
276801924,Nord
276801925,Sud
276801926,Nord
276801927,Sud
276801928,Nord
276801929,Sud
276801930,Nord
276801931,Sud
276801932,Nord
276801933,Sud
276801934,Nord
276801935,Sud
276801938,Nord
276801939,Sud
276801940,Nord
276801941,Sud
276801942,Nord
276801943,Sud
276801944,Nord
276801945,Sud
276801946,Nord
276801947,Sud
276801948,Nord
276801949,Sud
276801950,Nord
276801951,Sud
276801952,Nord
276801953,Sud
276801954,Nord
276801955,Sud
276801956,Nord
276801957,Sud
276801958,Nord
276801959,Sud
276801961,Est
276801964,Nord
276801965,Sud
276801966,Nord
276801967,Sud
276801968,Nord
276801969,Sud
276801970,Nord
276801971,Sud
276801973,Est
276801975,Ouest
276801976,Est
276801978,Nord destination D̩carie / Lucy
276801979,Sud destination Notre-Dame / St-Gabriel
276801980,Nord destination D̩carie / Lucy
276801981,Sud destination Notre-Dame / St-Gabriel
276801982,Nord destination D̩carie / Lucy
276801983,Sud destination Notre-Dame / St-Gabriel
276801984,Nord destination D̩carie / Lucy
276808070,Est
276808072,Est
276808074,Ouest
276808075,Est
276808077,Ouest
276808078,Est
276808080,Ouest
276808081,Est
276808083,Ouest
276808084,Est
276808086,Ouest
276808087,Est
276808089,Nord
276808092,Ouest
276808093,Est
276808095,Ouest
276808096,Est
276808098,Ouest
276808100,Sud
276808101,Nord
276808102,Sud
276808103,Nord
276808106,Ouest
276808108,Ouest
276808109,Est
276808111,Ouest
276808112,Est
276808114,Ouest
276808115,Est
276808117,Ouest
276808118,Est
276808120,Ouest
276808121,Est
276808123,Nord destination D̩carie / Lucy
276808124,Sud destination Notre-Dame / St-Gabriel
276808126,Nord
276808127,Sud
276808129,Est
276808131,Ouest
276808132,Est
276808133,Ouest
276808136,Ouest
276808137,Est
276808139,Ouest
276808141,Nord
276808142,Sud
276808143,Nord
276808144,Sud
276808145,Nord
276808146,Sud
276808148,Est
276808150,Nord
276808153,Ouest
276808155,Ouest
276808156,Est
276808158,Ouest
276808160,Sud
276808161,Nord
276808164,Ouest
276808165,Est
276808167,Ouest
276808168,Est
276808170,Ouest
276808171,Est
276808173,Ouest
276808174,Est
276808176,Ouest
276808177,Est
276808179,Ouest
276808180,Est
276808183,Ouest
276808184,Est
276808186,Ouest
276808187,Est
276808189,Ouest
276808190,Est
276808193,Ouest
276808194,Est
276808196,Ouest
276808197,Est
276808199,Ouest
276808200,Est
276808202,Nord
276808204,Sud destination Notre-Dame / St-Gabriel
276808205,Nord destination D̩carie / Lucy
276808207,Nord
276808208,Sud
276808209,Nord
276808210,Sud
276808213,Ouest
276808216,Ouest
276808217,Est
276808219,Ouest
276808220,Est
276808222,Ouest
276808223,Est
276808226,Ouest
276808227,Est
276808229,Ouest
276808230,Est
276808232,Ouest
276808233,Est
276808235,Ouest
276808236,Est
276808239,Nord
276808241,Est
276808243,Ouest
276808244,Est
276808246,Ouest
276808247,Est
276808249,Ouest
276808250,Est
276808252,Nord
276808253,Sud
276808254,Nord
276808255,Sud
276808256,Nord
276808257,Sud
276808258,Nord
276808261,Est
276808264,Est
276808267,Sud
276808268,Nord
276808270,Sud
276808271,Nord
276808273,Sud
276808274,Nord
276808276,Sud
276808277,Nord
276808279,Sud
276808280,Nord
276808282,Sud
276808283,Nord
276808285,Sud
276808286,Nord
276808288,Sud
276808289,Nord
276808291,Sud
276808292,Nord
276808294,Sud
276808295,Nord
276808297,Sud
276808298,Nord
276808299,Sud
276808300,Nord
276808301,Sud
276808302,Nord
276808305,Nord
276808306,Sud
276808307,Nord
276808308,Sud
276808309,Nord
276808311,Sud
276808312,Nord
276808314,Sud
276808315,Nord
276808317,Sud
276808318,Nord
276808320,Sud
276808321,Nord
276808323,Sud
276808324,Nord
276808326,Sud
276808327,Nord
276808329,Sud
276808330,Nord
276808332,Sud
276808333,Nord
276808335,Sud
276808336,Nord
276808338,Sud
276808339,Nord
276808341,Sud
276808344,Ouest
276808346,Sud
276808347,Nord
276808349,Sud
276808350,Nord
276808352,Sud
276808353,Nord
276808355,Sud
276808356,Nord
276808358,Sud
276808359,Nord
276808361,Sud
276808362,Nord
276808364,Sud
276808365,Nord
276808367,Sud
276808369,Nord
276808370,Sud
276808371,Nord
276808372,Sud
276808373,Nord
276808374,Sud
276808377,Sud
276808379,Nord
276808380,Sud
276808382,Nord
276808383,Sud
276808385,Nord
276808386,Sud
276808388,Nord
276808389,Sud
276808391,Nord
276808392,Sud
276808394,Nord
276808395,Sud
276808397,Nord
276808398,Sud
276808400,Nord
276808401,Sud
276808403,Nord
276808404,Sud
276808406,Nord
276808407,Sud
276808409,Nord
276808410,Sud
276808412,Nord
276808413,Sud
276808415,Nord
276808416,Sud
276808418,Nord
276808419,Sud
276808422,Sud
276808424,Nord
276808425,Sud
276808428,Nord
276808429,Sud
276808431,Nord
276808432,Sud
276808434,Nord
276808435,Sud
276808437,Nord
276808438,Sud
276808440,Nord
276808441,Sud
276808443,Nord
276808444,Sud
276808446,Nord
276808447,Sud
276808449,Nord
276808450,Sud
276808452,Nord
276808453,Sud
276808455,Nord
276808456,Sud
276808458,Nord
276808461,Nord
276808462,Sud
276808463,Nord
276808464,Sud
276808465,Nord
276808467,Sud
276808468,Nord
276808470,Sud
276808471,Nord
276808473,Sud
276808474,Nord
276808475,Sud
276808476,Nord
276808477,Sud
276808478,Nord
276808481,Sud
276808483,Nord
276808484,Sud
276808485,Nord
276808486,Sud
276808488,Nord
276808489,Sud
276808490,Nord
276808491,Sud
276808492,Nord
276808493,Sud
276808494,Nord
276808495,Sud
276808496,Nord
276808499,Ouest
276808501,Est
276808502,Ouest
276808504,Est
276808505,Ouest
276808507,Est
276808508,Ouest
276808510,Sud
276808511,Nord
276808512,Sud
276808513,Nord
276808514,Sud
276808515,Nord
276808517,Sud
276808518,Nord
276808519,Sud
276808522,Sud
276808523,Nord
276808525,Sud
276808526,Nord
276808528,Sud
276808529,Nord
276808530,Sud
276808531,Nord
276808532,Sud
276808533,Nord
276808534,Sud
276808535,Nord
276808538,Est
276808540,Nord
276808541,Sud
276808543,Nord
276808544,Sud
276808546,Nord
276808547,Sud
276808548,Nord
276808549,Sud
276808550,Nord
276808551,Sud
276808552,Nord
276808553,Sud
276808554,Nord
276808555,Sud
276808556,Nord
276808557,Sud
276808558,Nord
276808559,Sud
276808560,Nord
276808562,Ouest
276808563,Est
276808564,Ouest
276808565,Est
276808568,Nord
276808569,Sud
276808570,Nord
276808571,Sud
276808572,Nord
276808575,Nord
276808576,Sud
276808577,Nord
276808580,Sud
276808581,Nord
276808583,Sud
276808584,Nord
276808586,Sud
276808587,Nord
276808589,Sud
276808590,Nord
276808591,Sud
276808592,Nord
276808593,Sud
276808594,Nord
276808595,Sud
276808596,Nord
276808598,Est
276808600,Ouest
276808601,Est
276808603,Ouest
276808605,Est
276808606,Ouest
276808608,Est
276808609,Ouest
276808611,Est
276808612,Ouest
276808614,Est
276808617,Ouest
276808618,Est
276808620,Ouest
276808621,Est
276808623,Ouest
276808625,Sud
276808626,Nord
276808627,Sud
276808629,Nord
276808630,Sud
276808631,Nord
276808632,Sud
276808633,Nord
276808634,Sud
276808635,Nord
276808638,Nord
276808641,Nord
276808642,Sud
276808643,Nord
276808644,Sud
276808645,Nord
276808646,Sud
276808647,Nord
276808648,Sud
276808650,Nord
276808651,Sud
276808652,Nord
276808653,Sud
276808654,Nord
276808655,Sud
276808658,Nord
276808659,Sud
276808660,Nord
276808661,Sud
276808663,Est
276808664,Ouest
276808666,Est
276808667,Ouest
276808669,Est
276808671,Ouest
276808674,Sud
276808675,Nord
276808676,Sud
276808677,Nord
276808678,Sud
276808679,Nord
276808680,Sud
276808681,Nord
276808682,Sud
276808683,Nord
276808684,Sud
276808685,Nord
276808686,Sud
276808687,Nord
276808688,Sud
276808689,Nord
276808690,Sud
276808691,Nord
276808692,Sud
276808693,Nord
276808694,Sud
276808695,Nord
276808696,Sud
276808697,Nord
276808698,Sud
276808699,Nord
276808700,Sud
276808701,Nord
276808702,Sud
276808703,Nord
276808704,Sud
276808705,Nord
276808706,Sud
276808707,Nord
276808708,Sud
276808709,Nord
276808710,Sud
276808711,Nord
276808713,Ouest
276808716,Sud
276808717,Nord
276808718,Sud
276808719,Nord
276808720,Sud
276808721,Nord
276808722,Sud
276808723,Nord
276808724,Sud
276808725,Nord
276808726,Sud
276808727,Nord
276808728,Sud
276808729,Nord
276808730,Sud
276808731,Nord
276808732,Sud
276808733,Nord
276808734,Sud
276808735,Nord
276808736,Sud
276808737,Nord
276808738,Sud
276808739,Nord
276808740,Sud
276808741,Nord
276808742,Sud
276808743,Nord
276808744,Sud
276808745,Nord
276808746,Sud
276808747,Nord
276808748,Sud
276808749,Nord
276808750,Sud
276808751,Nord
276808752,Sud
276808753,Nord
276808756,Est
276808758,Ouest
276808759,Est
276808760,Ouest
276808761,Est
276808762,Ouest
276808763,Est
276808764,Ouest
276808765,Est
276808766,Ouest
276808767,Est
276808768,Ouest
276808769,Est
276808770,Ouest
276808771,Est
276808772,Ouest
276808773,Est
276808774,Ouest
276808775,Est
276808776,Ouest
276808777,Est
276808778,Ouest
276808779,Est
276808780,Ouest
276808781,Est
276808782,Ouest
276808783,Est
276808784,Ouest
276808785,Est
276808786,Ouest
276808787,Est
276808788,Ouest
276808789,Est
276808790,Ouest
276808791,Est
276808792,Ouest
276808793,Est
276808794,Ouest
276808796,Ouest destination Station Jean-Talon
276808798,Ouest
276808801,Ouest
276808802,Est
276808803,Ouest
276808804,Est
276808805,Ouest
276808806,Est
276808807,Ouest
276808808,Est
276808809,Ouest
276808810,Est
276808811,Ouest
276808812,Est
276808813,Ouest
276808814,Est
276808815,Ouest
276808816,Est
276808817,Ouest
276808818,Est
276808819,Ouest
276808820,Est
276808821,Ouest
276808822,Est
276808823,Ouest
276808824,Est
276808825,Ouest
276808826,Est
276808827,Ouest
276808828,Est
276808829,Ouest
276808830,Est
276808831,Ouest
276808832,Est
276808834,Est
276808836,Ouest
276808837,Est
276808839,Ouest
276808842,Est
276808843,Ouest
276808845,Est
276808846,Ouest
276808848,Est
276808849,Ouest
276808851,Est
276808852,Ouest
276808854,Est
276808855,Ouest
276808857,Est
276808858,Ouest
276808860,Est
276808861,Ouest
276808863,Est
276808864,Ouest
276808866,Est
276808867,Ouest
276808870,Ouest
276808872,Est
276808873,Ouest
276808875,Est
276808876,Ouest
276808878,Est
276808879,Ouest
276808881,Est
276808882,Ouest
276808884,Est
276808885,Ouest
276808887,Est
276808888,Ouest
276808890,Ouest
276808891,Est
276808892,Ouest
276808893,Est
276808894,Ouest
276808895,Est
276808897,Ouest
276808900,Ouest
276808902,Est
276808903,Ouest
276808905,Est
276808906,Ouest
276808908,Est
276808909,Ouest
276808911,Est
276808912,Ouest
276808914,Est
276808915,Ouest
276808917,Est
276808918,Ouest
276808920,Est
276808921,Ouest
276808923,Est
276808924,Ouest
276808926,Est
276808927,Ouest
276808929,Est
276808930,Ouest
276808932,Est
276808933,Ouest
276808935,Est
276808936,Ouest
276808938,Est
276808940,Ouest
276808941,Est
276808943,Ouest
276808946,Ouest
276808948,Est
276808949,Ouest
276808951,Est
276808952,Ouest
276808954,Est
276808955,Ouest
276808957,Est
276808958,Ouest
276808960,Est
276808961,Ouest
276808963,Est
276808964,Ouest
276808966,Est
276808969,Ouest
276808970,Est
276808971,Ouest
276808972,Est
276808973,Ouest
276808974,Est
276808975,Ouest
276808976,Est
276808977,Ouest
276808978,Est
276808979,Ouest
276808980,Est
276808981,Ouest
276808982,Est
276808983,Ouest
276808984,Est
276808985,Ouest
276808986,Est
276808987,Ouest
276808988,Est
276808989,Ouest
276808990,Est
276808991,Ouest
276808992,Est
276808993,Ouest
276808994,Est
276808995,Ouest
276808996,Est
276808997,Ouest
276808998,Est
276808999,Ouest
276809000,Est
276809001,Ouest
276809002,Est
276809003,Ouest
276809004,Est
276809005,Ouest
276809006,Est
276809007,Ouest
276809008,Est
276809009,Ouest
276809010,Est
276809011,Ouest
276809012,Est
276809013,Ouest
276809014,Est
276809017,Ouest
276809018,Est
276809019,Ouest
276809020,Est
276809021,Ouest
276809022,Est
276809023,Ouest
276809024,Est
276809025,Ouest
276809026,Est
276809027,Ouest
276809028,Est
276809029,Ouest
276809030,Est
276809031,Ouest
276809032,Est
276809033,Ouest
276809034,Est
276809035,Ouest
276809036,Est
276809037,Ouest
276809038,Est
276809040,Est
276809042,Ouest
276809043,Est
276809045,Ouest
276809046,Est
276809048,Ouest
276809051,Sud
276809052,Nord
276809053,Sud
276809054,Nord
276809055,Sud
276809056,Nord
276809057,Sud
276809058,Nord
276809059,Sud
276809062,Nord destination D̩carie / Lucy
276809063,Sud destination Notre-Dame / St-Gabriel
276809064,Nord destination D̩carie / Lucy
276809065,Sud destination Notre-Dame / St-Gabriel
276809068,Nord
276809069,Sud
276809070,Nord
276809071,Sud
276809073,Nord
276809074,Sud
276809075,Nord
276809076,Sud
276809077,Nord
276809078,Sud
276809079,Nord
276809080,Sud
276809081,Nord
276809082,Sud
276809083,Nord
276809084,Sud
276809085,Nord
276809087,Sud destination Notre-Dame / St-Gabriel
276809088,Nord destination D̩carie / Lucy
276809089,Sud destination Notre-Dame / St-Gabriel
276809092,Sud
276809093,Nord
276809094,Sud
276809095,Nord
276809096,Sud
276809097,Nord
276809098,Sud
276809099,Nord
276809100,Sud
276809102,Nord
276809105,Ouest
276809106,Est
276809108,Est
276809110,Ouest
276809111,Est
276809113,Ouest
276809114,Est
276809116,Ouest
276809118,Sud
276809119,Nord
276809120,Sud
276809121,Nord
276809122,Sud
276809123,Nord
276809124,Sud
276809126,Nord
276809129,Nord
276809130,Sud
276809131,Nord
276809132,Sud
276809134,Nord
276809137,Nord
276809139,Nord
276809140,Sud
276809142,Nord
276809145,Ouest
276809147,Est
276809148,Ouest
276809150,Est
276809151,Ouest
276809153,Est
276809154,Ouest
276809156,Est
276809157,Ouest
276809159,Est
276809160,Ouest
276809162,Est
276809163,Ouest
276809165,Est
276809166,Ouest
276809168,Est
276809169,Ouest
276809171,Est
276809172,Ouest
276809174,Est
276809175,Ouest
276809177,Est
276809178,Ouest
276809180,Est
276809181,Ouest
276809183,Est
276809184,Ouest
276809186,Est
276809187,Ouest
276809189,Est
276809190,Ouest
276809192,Est
276809193,Ouest
276809195,Est
276809196,Ouest
276809198,Est
276809199,Ouest
276809201,Est
276809202,Ouest
276809204,Est
276809205,Ouest
276809207,Est
276809208,Ouest
276809210,Est
276809211,Ouest
276809213,Est
276809214,Ouest
276809216,Est
276809217,Ouest
276809219,Est
276809220,Ouest
276809222,Est
276809225,Est
276809226,Ouest
276809228,Est
276809229,Ouest
276809231,Est
276809232,Ouest
276809234,Est
276809235,Ouest
276809237,Est
276809238,Ouest
276809240,Est
276809241,Ouest
276809243,Est
276809244,Ouest
276809246,Est
276809247,Ouest
276809249,Est
276809250,Ouest
276809252,Est
276809253,Ouest
276809255,Est
276809256,Ouest
276809258,Est
276809259,Ouest
276809261,Est
276809262,Ouest
276809264,Est
276809265,Ouest
276809267,Est
276809268,Ouest
276809270,Est
276809271,Ouest
276809273,Est
276809274,Ouest
276809276,Est
276809277,Ouest
276809279,Est
276809280,Ouest
276809282,Est
276809283,Ouest
276809285,Est
276809286,Ouest
276809288,Est
276809289,Ouest
276809291,Est
276809292,Ouest
276809294,Est
276809295,Ouest
276809297,Est
276809298,Ouest
276809300,Est
276809302,Nord
276809305,Ouest
276809306,Est
276809307,Ouest
276809308,Est
276809309,Ouest
276809310,Est
276809311,Ouest
276809312,Est
276809313,Ouest
276809314,Est
276809315,Ouest
276809316,Est
276809317,Ouest
276809318,Est
276809319,Ouest
276809320,Est
276809321,Ouest
276809322,Est
276809323,Ouest
276809324,Est
276809325,Ouest
276809326,Est
276809327,Ouest
276809328,Est
276809331,Ouest
276809332,Est
276809333,Ouest
276809334,Est
276809335,Ouest
276809336,Est
276809337,Ouest
276809338,Est
276809339,Ouest
276809340,Est
276809341,Ouest
276809342,Est
276809345,Ouest
276809346,Est
276809347,Ouest
276809348,Est
276809349,Ouest
276809350,Est
276809351,Ouest
276809352,Est
276809353,Ouest
276809354,Est
276809355,Ouest
276809356,Est
276809357,Ouest
276809358,Est
276809361,Ouest
276809362,Est
276809363,Ouest
